YARDSTOGO,SCOREDIFF,TIMELEFT,TRUEFIELD,CONCEPT_8,CONCEPT_9,YARDSGAINED_Mean,AVG_OVER_TOGO,prob_FIRST,TARGET_1ST,STRAT_1ST,RUN_PASS_RUN,PLAYID_PASS4,PLAYID_PASS5,PLAYID_PASS6,PLAYID_PASS7,PLAYID_PASS8,PLAYID_PASS9,PLAYID_RUN1,PLAYID_RUN2,PLAYID_RUN3,PLAYID_RUN5,TEE_SHORT,TEE_MED,TEE_LONG,TEE_XLONG,DOWNNAME_1st,DOWNNAME_3rd
9,0,840,45,1,7,5.62,0.624444444,0.531953578,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,7,900,35,8,1,12.42,1.5525,0.502496548,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3,0,1050,5,7,7,10.74,3.58,0.287751452,0,SHORT3rd0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10,-7,840,15,1,5,7.482759,0.7482759,0.6333988620000001,1,LONG1st1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,7,30,15,1,3,5.7619050000000005,1.44047625,0.615643784,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,0,1050,45,8,1,12.42,3.105,0.646315209,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,0,1050,35,1,9,6.430769000000001,2.143589667,0.77020059,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1,7,1140,25,5,3,4.756098000000001,4.756098000000001,0.386203964,0,SHORT3rd0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
9,0,840,25,4,9,8.164835,0.907203889,0.416807319,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,7,600,45,2,2,3.777778,0.539682571,0.413894909,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,7,120,45,5,8,8.276163,1.3793605,0.573984078,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,7,1140,15,6,0,13.08867,1.1898790909999999,0.32774668,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9,7,180,45,3,1,5.62,0.624444444,0.252520939,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,0,120,5,9,1,14.8,4.933333333,0.531832388,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10,-7,300,45,9,9,15.638176999999999,1.5638177,0.799542669,1,LONG1st1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7,7,1140,25,4,9,8.164835,1.166405,0.28558662,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,7,1140,5,4,9,8.164835,2.721611667,0.496039134,0,SHORT1st0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,7,180,25,5,3,4.756098000000001,0.792683,0.459290185,0,MED1st0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9,0,1050,15,5,7,8.276163,0.919573667,0.528516471,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,300,25,4,6,8.164835,4.0824175,0.41971073600000003,0,SHORT3rd0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-7,720,35,7,0,10.717391000000001,10.717391000000001,0.7962886240000001,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3,7,1140,5,8,7,11.895105000000001,3.965035,0.746198464,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4,7,900,35,9,9,15.638176999999999,3.90954425,0.610992654,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7,0,840,25,8,5,13.416667000000002,1.916666714,0.46023461,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,7,900,5,2,9,5.4195400000000005,1.3548850000000001,0.327985569,0,MED3rd0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,0,975,35,3,1,5.62,1.405,0.57334838,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,7,975,25,7,9,10.717391000000001,2.1434782,0.6144888000000001,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7,0,480,45,2,1,5.971223,0.8530318570000001,0.542914381,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,-7,90,35,8,1,12.42,1.7742857140000001,0.45112718399999996,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,-7,975,5,1,1,5.277778,2.638889,0.644055379,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,0,480,15,3,9,5.028571,1.25714275,0.534662712,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,-7,1200,45,6,8,13.196295999999998,4.398765333,0.697600032,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
7,0,1200,25,9,9,15.638176999999999,2.234025286,0.600188221,1,LONG1st1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9,-7,300,35,4,2,8.164835,0.907203889,0.494952795,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,7,1140,5,5,7,8.276163,2.06904075,0.765993647,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,7,900,15,7,4,10.717391000000001,1.531055857,0.419356049,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9,7,300,35,6,9,13.70354,1.5226155559999999,0.475449157,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10,-7,90,45,7,3,10.824561,1.0824561000000001,0.270137407,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,0,840,25,6,7,13.196295999999998,2.6392592,0.6363662920000001,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4,7,1140,25,7,7,10.74,2.685,0.7533454490000001,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10,-7,720,15,8,3,11.895105000000001,1.1895105,0.383961756,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,7,180,15,5,1,4.756098000000001,2.3780490000000003,0.631731406,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9,-7,1200,35,6,9,13.70354,1.5226155559999999,0.434221721,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5,-7,720,15,6,0,13.08867,2.617734,0.44157055100000003,0,MED3rd0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10,7,180,35,5,5,4.756098000000001,0.47560979999999997,0.347643001,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
9,-7,975,15,5,5,8.276163,0.919573667,0.34207164100000004,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,7,840,35,8,1,12.42,1.38,0.554178335,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3,-7,300,15,3,9,5.028571,1.676190333,0.6357779610000001,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,-7,300,45,4,7,8.164835,8.164835,0.796933343,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,30,35,9,0,14.309091,4.769697,0.6164047189999999,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9,7,900,45,7,3,10.824561,1.2027290000000002,0.33645682299999996,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,7,1140,25,4,9,8.164835,2.04120875,0.626340575,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,7,60,45,5,9,8.276163,1.182309,0.41660081299999996,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0,30,5,2,7,8.815789,4.4078945,0.681978161,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,0,120,15,6,5,13.196295999999998,6.598147999999999,0.81564115,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
11,0,120,25,6,9,13.70354,1.2457763640000001,0.20923087699999998,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0,1140,25,5,1,4.756098000000001,1.585366,0.8108074409999999,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5,0,120,25,4,9,8.164835,1.632967,0.554001097,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,0,480,35,8,1,12.42,1.242,0.686906832,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4,0,120,45,9,0,14.309091,3.57727275,0.624418987,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,0,1200,5,8,7,11.895105000000001,5.9475525000000005,0.587686931,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1050,25,1,0,5.62,5.62,0.31956275100000003,0,SHORT1st0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6,-7,90,45,2,1,5.971223,0.9952038329999999,0.518660583,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,7,1140,15,3,3,6.005976,3.002988,0.818699605,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5,7,60,5,7,1,10.717391000000001,2.1434782,0.650280574,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
6,7,900,15,6,6,13.196295999999998,2.199382667,0.552766632,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,30,5,3,3,6.005976,6.005976,0.5678529760000001,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
7,-7,840,25,2,9,5.4195400000000005,0.77422,0.23952131699999998,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10,-7,180,35,5,5,8.276163,0.8276163000000001,0.525716958,1,LONG1st1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,7,180,45,6,3,11.02,5.51,0.72612348,1,SHORT1st1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0,480,25,5,9,8.276163,1.182309,0.536302355,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,480,35,9,0,14.309091,14.309091,0.813297033,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,7,60,5,3,3,6.005976,1.2011952,0.485079427,0,MED3rd0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
6,7,60,25,9,0,14.309091,2.3848485,0.638516003,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7,-7,90,45,3,0,5.62,0.802857143,0.427916381,0,LONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4,7,1140,45,5,5,8.276163,2.06904075,0.575176115,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,-7,300,35,6,7,13.196295999999998,1.6495369999999998,0.35423634600000004,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4,-7,300,35,6,9,13.70354,3.425885,0.602386226,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,-7,720,15,5,5,8.276163,2.758721,0.644164276,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,900,45,9,0,14.309091,7.1545455,0.460362926,0,SHORT3rd0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11,-7,90,15,5,7,8.276163,0.752378455,0.666201339,1,XLONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-7,300,35,3,1,5.62,5.62,0.850691784,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
7,-7,840,15,5,2,4.756098000000001,0.6794425709999999,0.265996104,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5,0,840,25,6,7,13.196295999999998,2.6392592,0.628259675,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
10,0,480,45,2,2,3.777778,0.3777778,0.290964325,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7,-7,90,35,6,9,13.70354,1.957648571,0.45933816299999997,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4,7,600,5,3,3,6.005976,1.501494,0.510807476,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,-7,180,45,8,9,12.42,2.07,0.598230002,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
11,7,180,45,4,1,6.216667,0.565151545,0.511278505,1,XLONG1st1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,-7,1200,35,5,7,8.276163,0.8276163000000001,0.299789536,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,-7,60,35,8,1,12.42,1.5525,0.307653205,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8,7,180,45,9,0,14.309091,1.788636375,0.162974059,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4,0,120,5,8,3,11.895105000000001,2.97377625,0.608091399,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11,0,1050,25,5,1,8.711934,0.791994,0.38933393899999996,0,XLONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,0,120,15,4,2,8.164835,2.04120875,0.513411406,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,30,25,7,8,10.74,2.685,0.5885228339999999,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10,7,900,45,8,9,12.42,1.242,0.701726822,1,LONG1st1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7,0,1050,35,5,3,5.243243,0.7490347140000001,0.592593449,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,7,1140,25,7,3,10.824561,2.70614025,0.667259892,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9,0,480,15,1,5,7.482759,0.8314176670000001,0.500460083,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8,7,900,15,5,2,4.756098000000001,0.59451225,0.30975817699999997,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7,-7,300,25,5,3,4.756098000000001,0.6794425709999999,0.40178737600000003,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5,0,30,45,5,4,4.756098000000001,0.9512195999999999,0.601732281,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9,7,900,15,7,5,10.74,1.193333333,0.331137581,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8,0,975,45,1,9,6.430769000000001,0.803846125,0.727743447,1,LONG1st1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2,-7,90,15,9,2,16.634615,8.3173075,0.7182700040000001,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,7,600,15,3,9,5.028571,1.25714275,0.581315089,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,7,1140,15,6,6,13.196295999999998,1.1996632729999999,0.32265593,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
11,-7,90,15,5,1,4.756098000000001,0.432372545,0.18159037600000003,0,XLONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,7,60,35,7,1,10.717391000000001,3.572463667,0.750488023,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2,7,1140,45,3,7,6.392523000000001,3.1962615000000003,0.647735949,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
7,7,900,35,6,9,13.70354,1.957648571,0.628077342,1,LONG1st1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7,0,975,15,5,7,8.276163,1.182309,0.783465162,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,-7,720,45,7,3,10.824561,0.984051,0.220999141,0,XLONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5,0,30,35,6,9,13.70354,2.740708,0.755979506,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9,7,1140,45,2,2,3.777778,0.419753111,0.29155314600000004,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,7,60,45,9,0,14.309091,3.57727275,0.636988786,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9,7,1140,45,5,9,8.276163,0.919573667,0.36088127299999995,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,7,600,45,6,7,13.196295999999998,1.8851851430000002,0.42772734799999995,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,0,480,35,7,1,10.717391000000001,1.190821222,0.522909018,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11,7,600,35,5,5,8.276163,0.752378455,0.356062104,0,XLONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,0,480,25,5,9,8.276163,1.6552326000000002,0.7482350190000001,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,0,480,35,3,1,5.62,1.405,0.569636285,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10,-7,720,45,9,9,15.638176999999999,1.5638177,0.40657147,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11,7,60,15,4,9,8.164835,0.742257727,0.163296325,0,XLONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,0,30,45,2,9,5.4195400000000005,1.3548850000000001,0.596071983,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10,7,900,35,1,3,5.7619050000000005,0.5761904999999999,0.56657119,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,0,120,45,2,0,6.36,3.18,0.720713293,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,-7,1200,25,5,1,4.756098000000001,2.3780490000000003,0.742329645,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11,7,180,15,1,0,5.62,0.510909091,0.254310723,0,XLONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3,0,840,5,8,3,11.895105000000001,3.965035,0.533657802,1,SHORT1st1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2,-7,90,25,3,2,6.464789,3.2323945,0.644075661,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,7,60,5,1,1,5.277778,5.277778,0.351374196,0,SHORT1st0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9,7,1140,45,5,9,8.276163,0.919573667,0.307217218,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,-7,1200,15,7,4,10.717391000000001,1.531055857,0.44008124200000004,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
10,0,1050,25,6,7,13.196295999999998,1.3196296,0.452244799,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4,-7,300,35,4,2,8.164835,2.04120875,0.554711842,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10,7,600,25,7,1,10.717391000000001,1.0717391,0.8271941509999999,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,0,840,25,5,9,8.276163,1.6552326000000002,0.733131972,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,7,600,45,4,2,8.164835,0.907203889,0.51851246,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,0,1050,25,3,5,5.142857,0.571428556,0.41675741200000005,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,480,45,7,1,10.717391000000001,10.717391000000001,0.619264865,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2,7,900,45,8,9,12.42,6.21,0.6076408179999999,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,840,15,1,3,5.7619050000000005,5.7619050000000005,0.623237421,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,7,180,5,4,9,8.164835,2.04120875,0.248406282,0,MED1st0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,-7,90,35,5,7,8.276163,0.8276163000000001,0.5838647020000001,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-7,720,35,7,0,10.717391000000001,5.3586955000000005,0.627212352,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
9,-7,300,45,6,8,13.196295999999998,1.466255111,0.772474143,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6,0,30,45,8,1,12.42,2.07,0.668891021,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,0,30,15,5,7,8.276163,0.8276163000000001,0.575831277,1,LONG1st1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,7,60,25,6,6,13.196295999999998,1.6495369999999998,0.56552481,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0,1050,15,8,4,11.895105000000001,3.965035,0.73119008,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,-7,60,15,3,3,6.005976,6.005976,0.7220688890000001,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1200,35,5,2,4.756098000000001,4.756098000000001,0.58146433,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2,0,480,5,6,1,14.717948999999999,7.3589744999999995,0.33454605800000004,0,SHORT1st0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
8,0,30,15,1,0,5.62,0.7025,0.54506252,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6,7,300,25,4,9,8.164835,1.3608058330000001,0.748057705,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,7,600,35,9,9,15.638176999999999,3.90954425,0.501970383,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5,0,120,35,5,3,4.756098000000001,0.9512195999999999,0.5158875589999999,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9,0,480,25,1,1,5.277778,0.586419778,0.764167226,1,LONG1st1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9,-7,300,25,6,9,13.70354,1.5226155559999999,0.33375148600000004,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-7,30,15,1,3,5.7619050000000005,5.7619050000000005,0.653073589,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10,-7,300,45,2,3,5.971223,0.5971223000000001,0.356391311,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
5,0,60,25,4,7,8.164835,1.632967,0.562646165,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,7,180,15,1,3,5.7619050000000005,5.7619050000000005,0.78944226,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
4,-7,300,15,1,3,5.7619050000000005,1.44047625,0.51849051,1,MED1st1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10,7,480,25,5,1,8.711934,0.8711934000000001,0.25921505100000003,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,7,900,35,8,5,13.416667000000002,2.236111167,0.543698029,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-7,1200,15,2,9,5.4195400000000005,5.4195400000000005,0.622183217,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8,7,300,45,6,7,13.196295999999998,1.6495369999999998,0.825352667,1,LONG1st1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3,0,900,5,9,1,14.8,4.933333333,0.343125136,0,SHORT3rd0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,-7,1200,15,5,7,8.276163,2.06904075,0.649217562,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-7,300,35,5,3,4.756098000000001,2.3780490000000003,0.620775014,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3,7,1140,25,4,7,8.164835,2.721611667,0.584889596,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,7,900,25,5,9,8.276163,2.758721,0.480501865,0,SHORT1st0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0,600,15,9,3,16.714285999999998,3.3428572,0.6934997490000001,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,-7,975,45,4,4,8.164835,4.0824175,0.651295694,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,7,60,45,6,7,13.196295999999998,3.2990739999999996,0.667653782,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
9,-7,840,45,7,8,10.74,1.193333333,0.33988661600000003,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,-7,300,35,5,3,4.756098000000001,0.6794425709999999,0.436990803,0,LONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8,0,120,45,3,0,5.62,0.7025,0.401099714,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,7,1140,15,6,0,13.08867,3.2721675,0.529640982,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
